ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYRO_Y,GYRO_X,GYRO_Z,COUNT
-95.923256,23.980814,863.309326,215.555557,-351.111115,-390.000000,-0.490025,-1.400070,1.120056,207
-35.971222,35.971222,899.280518,213.333328,-360.000000,-392.500000,-0.490025,-1.610080,1.050053,208
-71.942444,0.000000,911.270935,213.333328,-355.555542,-387.500000,-1.120056,-1.540077,1.680084,209
-35.971222,11.990407,875.299744,215.555557,-360.000000,-395.000000,-1.050053,-1.260063,1.610080,210
-71.942444,0.000000,863.309326,213.333328,-355.555542,-392.500000,-0.280014,-1.470073,1.260063,211
-23.980814,23.980814,887.290100,208.888885,-362.222229,-387.500000,0.420021,-1.050053,1.050053,212
0.000000,23.980814,839.328491,213.333328,-353.333344,-392.500000,0.140007,-0.840042,0.210010,213
-35.971222,23.980814,911.270935,211.111115,-364.444458,-387.500000,0.210010,0.980049,-1.120056,214
-23.980814,23.980814,935.251770,215.555557,-353.333344,-392.500000,1.120056,1.540077,-1.610080,215
-35.971222,11.990407,899.280518,211.111115,-357.777771,-387.500000,0.630032,1.120056,-1.050053,216
-71.942444,-23.980814,863.309326,211.111115,-355.555542,-395.000000,1.190060,1.540077,-0.980049,217
-35.971222,0.000000,863.309326,213.333328,-355.555542,-392.500000,0.630032,0.560028,-1.190060,218
-23.980814,47.961628,887.290100,211.111115,-351.111115,-392.500000,0.700035,0.210010,-0.560028,219
-71.942444,35.971222,899.280518,211.111115,-360.000000,-385.000000,0.700035,0.420021,-0.210010,220
-71.942444,0.000000,911.270935,211.111115,-355.555542,-395.000000,0.770038,0.140007,0.490025,221
-47.961628,0.000000,887.290100,208.888885,-357.777771,-385.000000,0.910046,-0.350018,0.280014,222
-71.942444,0.000000,863.309326,215.555557,-353.333344,-395.000000,0.840042,-1.260063,0.560028,223
-71.942444,35.971222,887.290100,211.111115,-360.000000,-390.000000,0.070004,-0.700035,1.260063,224
-47.961628,0.000000,863.309326,211.111115,-351.111115,-395.000000,0.070004,-0.840042,1.190060,225
