ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_X,GYRO_Y,GYRO_Z,COUNT
0.000000,-11.990407,-875.299744,133.333328,75.555557,245.000000,-8.750438,0.490025,0.350018,1744
23.980814,-71.942444,-863.309326,133.333328,88.888885,245.000000,-8.330417,0.140007,0.630032,1745
47.961628,-23.980814,-875.299744,131.111115,86.666664,240.000000,-8.050403,0.070004,0.700035,1746
23.980814,-71.942444,-863.309326,131.111115,86.666664,240.000000,-8.610431,0.490025,0.840042,1747
47.961628,-23.980814,-887.290100,128.888885,73.333336,240.000000,-8.400420,0.000000,0.840042,1748
47.961628,-35.971222,-899.280518,131.111115,88.888885,240.000000,-9.100455,-0.280014,0.490025,1749
35.971222,-11.990407,-875.299744,126.666664,73.333336,237.500000,-7.770389,-0.770038,0.560028,1750
23.980814,-23.980814,-887.290100,133.333328,88.888885,240.000000,-8.540427,-0.700035,-0.140007,1751
11.990407,-23.980814,-887.290100,131.111115,77.777779,235.000000,-7.560378,-0.630032,0.420021,1752
47.961628,-23.980814,-887.290100,133.333328,82.222221,240.000000,-7.210361,-0.630032,0.840042,1753
23.980814,-35.971222,-899.280518,128.888885,86.666664,240.000000,-7.210361,-0.980049,0.490025,1754
0.000000,0.000000,-887.290100,133.333328,86.666664,240.000000,-7.490375,-0.350018,-0.350018,1755
-11.990407,-11.990407,-911.270935,128.888885,75.555557,237.500000,-7.070354,-0.140007,0.420021,1756
0.000000,-23.980814,-887.290100,133.333328,88.888885,242.500000,-6.930346,-0.210010,-0.140007,1757
23.980814,-23.980814,-887.290100,131.111115,75.555557,242.500000,-6.580329,-0.420021,0.490025,1758
23.980814,23.980814,-863.309326,133.333328,86.666664,240.000000,-7.000350,0.000000,0.350018,1759
23.980814,-23.980814,-851.318909,133.333328,73.333336,237.500000,-6.510325,0.070004,-0.490025,1760
47.961628,0.000000,-911.270935,128.888885,82.222221,237.500000,-6.790339,0.980049,0.210010,1761
47.961628,-11.990407,-887.290100,128.888885,75.555557,237.500000,-7.350368,1.330067,0.770038,1762
47.961628,-71.942444,-935.251770,133.333328,86.666664,242.500000,-7.070354,0.140007,-0.910046,1763
35.971222,-35.971222,-923.261353,131.111115,75.555557,237.500000,-7.350368,-0.140007,-0.490025,1764
23.980814,-23.980814,-839.328491,133.333328,88.888885,240.000000,-7.280364,0.560028,-0.980049,1765
47.961628,0.000000,-899.280518,133.333328,75.555557,240.000000,-7.210361,0.770038,-0.140007,1766
0.000000,-23.980814,-911.270935,133.333328,88.888885,242.500000,-7.770389,0.560028,0.560028,1767
23.980814,-35.971222,-911.270935,128.888885,82.222221,237.500000,-8.120406,0.350018,0.350018,1768
47.961628,-47.961628,-887.290100,131.111115,84.444443,245.000000,-7.630382,0.420021,0.000000,1769
35.971222,-11.990407,-863.309326,131.111115,77.777779,242.500000,-7.770389,0.350018,0.910046,1770
0.000000,-47.961628,-887.290100,137.777771,86.666664,242.500000,-8.680434,-0.280014,0.350018,1771
35.971222,-23.980814,-911.270935,131.111115,75.555557,240.000000,-8.330417,-0.210010,0.210010,1772
47.961628,0.000000,-863.309326,133.333328,88.888885,240.000000,-8.330417,-0.420021,0.070004,1773
23.980814,-35.971222,-887.290100,128.888885,75.555557,240.000000,-8.190410,-0.420021,0.560028,1774
0.000000,-71.942444,-887.290100,133.333328,86.666664,245.000000,-7.420371,-0.350018,0.700035,1775
0.000000,-23.980814,-899.280518,131.111115,77.777779,237.500000,-7.490375,-0.210010,0.350018,1776
0.000000,-23.980814,-911.270935,131.111115,88.888885,245.000000,-7.210361,-0.210010,-0.140007,1777
47.961628,-59.952034,-887.290100,131.111115,75.555557,237.500000,-6.580329,-0.420021,-0.140007,1778
71.942444,-47.961628,-863.309326,131.111115,86.666664,237.500000,-6.720336,-0.070004,0.070004,1779
83.932854,-35.971222,-875.299744,131.111115,77.777779,237.500000,-7.070354,-0.560028,-0.280014,1780
23.980814,-23.980814,-887.290100,133.333328,84.444443,240.000000,-6.720336,-0.280014,-0.560028,1781
35.971222,-47.961628,-887.290100,128.888885,75.555557,237.500000,-6.160308,0.210010,-1.260063,1782
11.990407,-23.980814,-911.270935,135.555557,77.777779,242.500000,-6.790339,-0.280014,-1.120056,1783
35.971222,-59.952034,-875.299744,133.333328,84.444443,240.000000,-6.440322,0.210010,-0.980049,1784
47.961628,-71.942444,-887.290100,135.555557,88.888885,240.000000,-6.300315,0.210010,-0.700035,1785
23.980814,-35.971222,-899.280518,131.111115,75.555557,237.500000,-6.440322,0.350018,-1.120056,1786
23.980814,-71.942444,-887.290100,133.333328,86.666664,240.000000,-6.650332,0.350018,-1.050053,1787
11.990407,-47.961628,-875.299744,131.111115,75.555557,240.000000,-7.070354,0.210010,-1.540077,1788
23.980814,0.000000,-863.309326,131.111115,88.888885,240.000000,-6.720336,0.560028,0.070004,1789
35.971222,-23.980814,-875.299744,126.666664,71.111115,240.000000,-7.070354,0.700035,-0.280014,1790
23.980814,0.000000,-887.290100,131.111115,84.444443,240.000000,-7.350368,0.700035,0.350018,1791
23.980814,-59.952034,-863.309326,128.888885,75.555557,242.500000,-7.350368,0.700035,-0.280014,1792
23.980814,0.000000,-863.309326,133.333328,88.888885,240.000000,-7.210361,-0.140007,0.070004,1793
11.990407,-23.980814,-899.280518,128.888885,73.333336,237.500000,-7.280364,-0.210010,-0.490025,1794
23.980814,0.000000,-863.309326,128.888885,86.666664,240.000000,-7.770389,-0.490025,0.140007,1795
35.971222,-23.980814,-875.299744,131.111115,75.555557,240.000000,-8.330417,-0.350018,0.140007,1796
23.980814,-23.980814,-839.328491,131.111115,86.666664,245.000000,-7.350368,-0.350018,-0.630032,1797
59.952034,0.000000,-863.309326,131.111115,82.222221,237.500000,-8.400420,-0.280014,0.980049,1798
23.980814,-71.942444,-911.270935,133.333328,80.000000,240.000000,-8.120406,-0.420021,0.490025,1799
35.971222,-11.990407,-887.290100,131.111115,77.777779,237.500000,-7.910396,0.000000,0.280014,1800
0.000000,-47.961628,-887.290100,135.555557,88.888885,240.000000,-8.540427,-0.350018,0.770038,1801
23.980814,-59.952034,-911.270935,126.666664,77.777779,237.500000,-7.840392,0.140007,-0.070004,1802
23.980814,-23.980814,-959.232544,133.333328,84.444443,245.000000,-8.190410,0.210010,0.350018,1803
0.000000,-11.990407,-887.290100,128.888885,73.333336,240.000000,-7.840392,0.070004,-0.140007,1804
0.000000,-23.980814,-911.270935,131.111115,86.666664,245.000000,-7.210361,0.140007,0.070004,1805
23.980814,-23.980814,-887.290100,133.333328,82.222221,245.000000,-6.580329,0.000000,-0.770038,1806
23.980814,-23.980814,-887.290100,133.333328,88.888885,242.500000,-6.580329,0.000000,0.000000,1807
11.990407,-11.990407,-899.280518,128.888885,75.555557,240.000000,-6.650332,-0.210010,-0.700035,1808
47.961628,0.000000,-863.309326,135.555557,91.111115,242.500000,-6.160308,0.490025,-0.980049,1809
35.971222,-23.980814,-887.290100,126.666664,77.777779,237.500000,-6.090304,-0.140007,-0.840042,1810
23.980814,-95.923256,-911.270935,133.333328,91.111115,242.500000,-6.510325,0.420021,-0.490025,1811
35.971222,-71.942444,-887.290100,131.111115,73.333336,240.000000,-7.000350,0.700035,-0.420021,1812
47.961628,0.000000,-911.270935,133.333328,80.000000,242.500000,-6.580329,0.910046,-0.910046,1813
47.961628,-11.990407,-923.261353,131.111115,82.222221,242.500000,-7.140357,0.630032,0.140007,1814
71.942444,-23.980814,-911.270935,133.333328,91.111115,245.000000,-7.630382,0.560028,0.070004,1815
35.971222,-11.990407,-887.290100,128.888885,77.777779,240.000000,-8.470424,0.980049,0.210010,1816
47.961628,0.000000,-863.309326,133.333328,86.666664,245.000000,-7.560378,0.490025,0.560028,1817
47.961628,-23.980814,-911.270935,126.666664,73.333336,235.000000,-7.700385,-0.280014,0.770038,1818
47.961628,-47.961628,-863.309326,133.333328,88.888885,242.500000,-7.630382,0.210010,0.490025,1819
47.961628,-35.971222,-923.261353,124.444443,73.333336,235.000000,-8.400420,0.420021,0.630032,1820
0.000000,-47.961628,-863.309326,128.888885,82.222221,242.500000,-7.840392,-0.140007,0.000000,1821
11.990407,-59.952034,-875.299744,131.111115,75.555557,237.500000,-7.350368,-0.140007,-0.350018,1822
23.980814,-71.942444,-887.290100,133.333328,91.111115,240.000000,-6.580329,-0.630032,-0.280014,1823
47.961628,-23.980814,-899.280518,133.333328,80.000000,240.000000,-7.140357,-0.420021,0.420021,1824
23.980814,-119.904068,-887.290100,133.333328,84.444443,245.000000,-6.860343,0.070004,-0.210010,1825
47.961628,-35.971222,-923.261353,131.111115,75.555557,240.000000,-7.490375,0.000000,-0.140007,1826
47.961628,-23.980814,-887.290100,135.555557,91.111115,240.000000,-7.000350,-0.350018,-0.420021,1827
35.971222,-35.971222,-875.299744,133.333328,80.000000,240.000000,-7.350368,-0.280014,0.140007,1828
0.000000,-23.980814,-887.290100,133.333328,77.777779,240.000000,-6.720336,0.070004,-0.210010,1829
11.990407,-35.971222,-911.270935,128.888885,77.777779,237.500000,-6.930346,0.070004,0.210010,1830
23.980814,-23.980814,-839.328491,131.111115,86.666664,240.000000,-7.070354,0.280014,-0.140007,1831
23.980814,-35.971222,-875.299744,128.888885,75.555557,242.500000,-7.140357,0.000000,-0.070004,1832
23.980814,-23.980814,-911.270935,133.333328,93.333336,242.500000,-7.700385,-0.140007,0.000000,1833
35.971222,-23.980814,-899.280518,131.111115,75.555557,240.000000,-7.560378,-0.140007,-0.490025,1834
23.980814,-23.980814,-863.309326,131.111115,84.444443,242.500000,-7.140357,0.630032,-0.420021,1835
35.971222,-11.990407,-899.280518,133.333328,80.000000,240.000000,-7.070354,0.700035,0.350018,1836
23.980814,-47.961628,-911.270935,133.333328,88.888885,242.500000,-7.420371,0.910046,-0.140007,1837
23.980814,-23.980814,-911.270935,131.111115,75.555557,245.000000,-7.280364,0.280014,-0.350018,1838
71.942444,-23.980814,-935.251770,137.777771,86.666664,245.000000,-7.210361,0.700035,0.070004,1839
23.980814,-23.980814,-899.280518,128.888885,75.555557,240.000000,-7.210361,0.630032,0.420021,1840
23.980814,-47.961628,-863.309326,133.333328,86.666664,242.500000,-7.350368,0.420021,-0.140007,1841
23.980814,-47.961628,-887.290100,133.333328,75.555557,237.500000,-7.350368,0.490025,0.560028,1842
0.000000,0.000000,-863.309326,133.333328,86.666664,240.000000,-7.350368,0.140007,-0.350018,1843
35.971222,-11.990407,-875.299744,133.333328,82.222221,240.000000,-7.770389,-0.420021,0.140007,1844
47.961628,-47.961628,-887.290100,135.555557,88.888885,240.000000,-7.630382,-0.910046,0.910046,1845
59.952034,-47.961628,-887.290100,131.111115,75.555557,237.500000,-7.560378,-0.420021,0.910046,1846
23.980814,-71.942444,-935.251770,131.111115,88.888885,242.500000,-7.140357,-0.560028,0.140007,1847
47.961628,-35.971222,-887.290100,128.888885,73.333336,240.000000,-6.580329,-0.980049,0.070004,1848
47.961628,-23.980814,-863.309326,131.111115,91.111115,240.000000,-7.560378,0.000000,0.070004,1849
47.961628,-23.980814,-875.299744,133.333328,75.555557,237.500000,-7.560378,0.070004,-0.560028,1850
-23.980814,0.000000,-935.251770,131.111115,84.444443,245.000000,-7.210361,-0.140007,0.210010,1851
0.000000,0.000000,-887.290100,131.111115,75.555557,240.000000,-7.140357,0.560028,-0.280014,1852
11.990407,-23.980814,-887.290100,133.333328,86.666664,240.000000,-7.910396,0.420021,-0.070004,1853
47.961628,-35.971222,-899.280518,131.111115,75.555557,240.000000,-7.420371,0.210010,-0.560028,1854
23.980814,0.000000,-911.270935,133.333328,86.666664,240.000000,-6.720336,0.490025,0.210010,1855
35.971222,0.000000,-887.290100,128.888885,73.333336,240.000000,-6.790339,0.000000,-0.350018,1856
0.000000,-23.980814,-887.290100,131.111115,88.888885,242.500000,-6.930346,0.070004,-0.560028,1857
23.980814,0.000000,-887.290100,126.666664,84.444443,240.000000,-7.560378,-0.210010,-0.070004,1858
95.923256,-47.961628,-887.290100,133.333328,82.222221,240.000000,-7.630382,0.000000,0.280014,1859
59.952034,-35.971222,-887.290100,128.888885,77.777779,237.500000,-7.840392,0.000000,0.420021,1860
23.980814,-23.980814,-887.290100,133.333328,86.666664,242.500000,-7.840392,-0.140007,-0.490025,1861
59.952034,-47.961628,-887.290100,126.666664,75.555557,237.500000,-7.490375,-0.210010,-0.630032,1862
23.980814,-95.923256,-863.309326,133.333328,84.444443,240.000000,-8.540427,-0.140007,0.490025,1863
47.961628,-47.961628,-923.261353,128.888885,75.555557,237.500000,-8.890445,0.000000,0.560028,1864
0.000000,-47.961628,-887.290100,133.333328,88.888885,240.000000,-8.960448,0.000000,0.140007,1865
23.980814,-47.961628,-887.290100,137.777771,84.444443,240.000000,-8.680434,0.350018,0.840042,1866
23.980814,-47.961628,-887.290100,131.111115,86.666664,242.500000,-8.540427,-0.210010,0.840042,1867
35.971222,-35.971222,-887.290100,131.111115,73.333336,240.000000,-8.540427,-0.210010,0.280014,1868
71.942444,-23.980814,-935.251770,131.111115,86.666664,245.000000,-8.400420,-0.280014,0.280014,1869
59.952034,-47.961628,-935.251770,133.333328,75.555557,237.500000,-7.910396,-0.140007,0.420021,1870
71.942444,-47.961628,-935.251770,135.555557,86.666664,240.000000,-7.490375,0.210010,0.210010,1871
71.942444,-35.971222,-947.242188,131.111115,75.555557,240.000000,-7.420371,0.070004,-0.070004,1872
47.961628,-23.980814,-863.309326,131.111115,80.000000,242.500000,-7.070354,-0.140007,-0.280014,1873
11.990407,-35.971222,-863.309326,133.333328,84.444443,240.000000,-7.350368,-0.490025,0.280014,1874
47.961628,0.000000,-863.309326,131.111115,88.888885,245.000000,-6.790339,-0.280014,-0.630032,1875
47.961628,-23.980814,-875.299744,131.111115,75.555557,237.500000,-6.300315,0.560028,-0.210010,1876
23.980814,0.000000,-887.290100,133.333328,88.888885,237.500000,-6.930346,1.260063,-0.140007,1877
35.971222,-11.990407,-875.299744,131.111115,71.111115,240.000000,-7.210361,1.120056,-0.910046,1878
23.980814,0.000000,-887.290100,133.333328,86.666664,242.500000,-6.790339,0.840042,-0.280014,1879
47.961628,-11.990407,-887.290100,126.666664,75.555557,235.000000,-6.650332,0.840042,-0.840042,1880
71.942444,-23.980814,-959.232544,128.888885,82.222221,237.500000,-6.860343,0.000000,-0.490025,1881
23.980814,-23.980814,-887.290100,133.333328,77.777779,237.500000,-7.700385,-0.280014,-0.140007,1882
47.961628,-23.980814,-911.270935,131.111115,86.666664,240.000000,-7.490375,0.000000,0.140007,1883
35.971222,-11.990407,-911.270935,133.333328,71.111115,237.500000,-7.490375,0.280014,0.350018,1884
23.980814,-23.980814,-863.309326,131.111115,88.888885,240.000000,-7.560378,0.630032,-0.070004,1885
23.980814,0.000000,-911.270935,128.888885,71.111115,240.000000,-7.770389,0.000000,-0.280014,1886
23.980814,-11.990407,-899.280518,135.555557,86.666664,240.000000,-7.840392,0.350018,0.210010,1887
35.971222,-11.990407,-899.280518,131.111115,80.000000,237.500000,-7.700385,0.070004,0.630032,1888
71.942444,0.000000,-863.309326,133.333328,84.444443,240.000000,-7.980399,0.350018,0.350018,1889
59.952034,-23.980814,-875.299744,128.888885,73.333336,237.500000,-8.330417,-0.210010,0.140007,1890
47.961628,-23.980814,-911.270935,135.555557,86.666664,245.000000,-7.910396,-0.140007,-0.420021,1891
35.971222,-23.980814,-887.290100,128.888885,75.555557,240.000000,-7.490375,-0.490025,-0.280014,1892
47.961628,0.000000,-887.290100,133.333328,88.888885,237.500000,-7.350368,-0.560028,0.210010,1893
59.952034,-35.971222,-875.299744,131.111115,73.333336,240.000000,-7.280364,-0.350018,0.420021,1894
71.942444,-71.942444,-911.270935,133.333328,86.666664,247.500000,-7.280364,-0.280014,0.280014,1895
59.952034,-23.980814,-887.290100,131.111115,82.222221,240.000000,-6.720336,-0.210010,-0.210010,1896
47.961628,23.980814,-887.290100,128.888885,86.666664,245.000000,-7.140357,-0.350018,-0.490025,1897
23.980814,-35.971222,-887.290100,128.888885,73.333336,242.500000,-6.860343,0.210010,-0.560028,1898
47.961628,-23.980814,-839.328491,131.111115,86.666664,240.000000,-6.580329,0.560028,0.210010,1899
47.961628,-23.980814,-875.299744,128.888885,75.555557,240.000000,-6.510325,0.210010,-0.280014,1900
47.961628,0.000000,-911.270935,131.111115,86.666664,240.000000,-7.070354,0.420021,-0.140007,1901
47.961628,-11.990407,-911.270935,131.111115,75.555557,237.500000,-6.720336,0.210010,-0.910046,1902
23.980814,-23.980814,-863.309326,133.333328,80.000000,240.000000,-7.280364,0.070004,-0.980049,1903
23.980814,-11.990407,-875.299744,131.111115,84.444443,240.000000,-7.560378,0.420021,-0.770038,1904
0.000000,-23.980814,-911.270935,131.111115,91.111115,242.500000,-7.770389,0.420021,-0.490025,1905
47.961628,-23.980814,-911.270935,128.888885,75.555557,237.500000,-7.980399,0.420021,-0.210010,1906
23.980814,-23.980814,-911.270935,133.333328,91.111115,242.500000,-7.630382,0.070004,-0.700035,1907
71.942444,-11.990407,-887.290100,128.888885,73.333336,240.000000,-7.490375,0.700035,-0.420021,1908
23.980814,-47.961628,-911.270935,133.333328,84.444443,240.000000,-7.210361,0.350018,-0.490025,1909
47.961628,-23.980814,-911.270935,131.111115,73.333336,237.500000,-7.210361,0.210010,-0.350018,1910
47.961628,-23.980814,-887.290100,133.333328,84.444443,242.500000,-7.560378,0.000000,0.140007,1911
35.971222,-23.980814,-863.309326,133.333328,77.777779,240.000000,-8.050403,0.070004,-0.210010,1912
71.942444,-23.980814,-911.270935,133.333328,86.666664,237.500000,-6.930346,-0.280014,-0.840042,1913
47.961628,-35.971222,-863.309326,133.333328,75.555557,240.000000,-7.560378,0.070004,-0.350018,1914
23.980814,-71.942444,-911.270935,133.333328,91.111115,242.500000,-7.700385,0.280014,0.000000,1915
47.961628,-35.971222,-887.290100,128.888885,75.555557,237.500000,-7.630382,0.140007,-0.630032,1916
47.961628,-47.961628,-887.290100,135.555557,91.111115,240.000000,-7.420371,0.560028,-0.490025,1917
47.961628,-23.980814,-875.299744,126.666664,80.000000,240.000000,-7.560378,0.070004,0.070004,1918
23.980814,-23.980814,-935.251770,128.888885,84.444443,242.500000,-7.980399,0.490025,0.280014,1919
47.961628,-35.971222,-875.299744,128.888885,75.555557,240.000000,-7.560378,0.210010,0.000000,1920
23.980814,-35.971222,-875.299744,133.333328,86.666664,245.000000,-7.210361,0.070004,-0.490025,1921
23.980814,-47.961628,-875.299744,128.888885,75.555557,237.500000,-7.420371,0.070004,0.000000,1922
23.980814,-71.942444,-935.251770,131.111115,88.888885,245.000000,-7.280364,-0.280014,0.490025,1923
71.942444,-35.971222,-911.270935,128.888885,73.333336,240.000000,-7.630382,0.210010,0.420021,1924
0.000000,-23.980814,-863.309326,133.333328,86.666664,240.000000,-7.630382,0.070004,-0.630032,1925
0.000000,-23.980814,-887.290100,131.111115,82.222221,240.000000,-7.490375,-0.070004,0.350018,1926
0.000000,-23.980814,-887.290100,133.333328,88.888885,240.000000,-7.910396,0.070004,-0.350018,1927
23.980814,-23.980814,-875.299744,126.666664,73.333336,237.500000,-7.140357,0.490025,0.420021,1928
0.000000,-23.980814,-887.290100,135.555557,88.888885,240.000000,-7.070354,0.420021,0.420021,1929
11.990407,-23.980814,-887.290100,128.888885,73.333336,240.000000,-7.070354,-0.420021,0.210010,1930
-23.980814,-23.980814,-935.251770,133.333328,86.666664,242.500000,-7.350368,0.070004,0.420021,1931
-11.990407,-11.990407,-899.280518,131.111115,75.555557,240.000000,-8.050403,0.420021,1.050053,1932
95.923256,-47.961628,-1007.194214,131.111115,86.666664,240.000000,-7.630382,0.560028,0.070004,1933
23.980814,-47.961628,-923.261353,133.333328,86.666664,237.500000,-7.700385,0.700035,0.560028,1934
0.000000,-47.961628,-887.290100,131.111115,88.888885,240.000000,-8.470424,0.140007,-0.070004,1935
23.980814,-47.961628,-875.299744,126.666664,75.555557,237.500000,-7.770389,-0.070004,0.420021,1936
95.923256,-47.961628,-887.290100,133.333328,84.444443,245.000000,-8.050403,0.140007,-0.280014,1937
23.980814,-11.990407,-899.280518,133.333328,75.555557,240.000000,-7.420371,-0.280014,0.210010,1938
0.000000,-23.980814,-887.290100,133.333328,88.888885,240.000000,-7.210361,-0.070004,-0.770038,1939
11.990407,-23.980814,-923.261353,131.111115,73.333336,237.500000,-7.210361,0.210010,-0.910046,1940
-23.980814,0.000000,-863.309326,133.333328,82.222221,240.000000,-7.770389,-0.350018,0.140007,1941
23.980814,0.000000,-899.280518,128.888885,75.555557,240.000000,-7.490375,-0.070004,0.000000,1942
47.961628,-71.942444,-839.328491,135.555557,88.888885,240.000000,-7.420371,0.140007,-0.280014,1943
47.961628,-35.971222,-899.280518,133.333328,73.333336,242.500000,-7.700385,0.070004,0.140007,1944
0.000000,-47.961628,-887.290100,131.111115,88.888885,237.500000,-7.140357,0.280014,0.490025,1945
11.990407,-35.971222,-887.290100,126.666664,77.777779,237.500000,-7.280364,-0.070004,-0.280014,1946
0.000000,-71.942444,-863.309326,131.111115,88.888885,240.000000,-7.560378,0.140007,-0.140007,1947
11.990407,-23.980814,-899.280518,131.111115,75.555557,237.500000,-7.560378,0.210010,-0.560028,1948
47.961628,-23.980814,-911.270935,133.333328,84.444443,240.000000,-7.350368,0.070004,-0.840042,1949
35.971222,-35.971222,-875.299744,128.888885,75.555557,237.500000,-7.700385,0.000000,0.070004,1950
47.961628,-23.980814,-887.290100,135.555557,86.666664,237.500000,-6.930346,-0.630032,-0.350018,1951
11.990407,-35.971222,-887.290100,128.888885,73.333336,235.000000,-7.630382,-0.350018,-0.560028,1952
47.961628,0.000000,-863.309326,135.555557,91.111115,240.000000,-7.490375,0.140007,-0.420021,1953
23.980814,-35.971222,-899.280518,131.111115,75.555557,237.500000,-7.840392,0.210010,0.560028,1954
11.990407,0.000000,-875.299744,133.333328,88.888885,240.000000,-7.140357,-0.210010,-0.840042,1955
47.961628,-23.980814,-863.309326,131.111115,80.000000,240.000000,-7.840392,-0.350018,-0.490025,1956
71.942444,-47.961628,-887.290100,135.555557,86.666664,240.000000,-7.910396,-0.140007,0.420021,1957
47.961628,-59.952034,-899.280518,128.888885,75.555557,237.500000,-7.630382,-0.280014,0.140007,1958
47.961628,0.000000,-887.290100,135.555557,91.111115,237.500000,-7.700385,-0.490025,0.770038,1959
23.980814,0.000000,-863.309326,131.111115,75.555557,245.000000,-7.560378,-0.490025,-0.350018,1960
0.000000,-23.980814,-911.270935,131.111115,86.666664,242.500000,-7.910396,-0.350018,-0.350018,1961
23.980814,0.000000,-875.299744,133.333328,73.333336,237.500000,-7.630382,0.000000,-0.420021,1962
0.000000,-23.980814,-863.309326,135.555557,80.000000,240.000000,-7.350368,-0.070004,0.000000,1963
35.971222,-23.980814,-863.309326,133.333328,82.222221,240.000000,-7.490375,-0.140007,0.210010,1964
23.980814,0.000000,-935.251770,133.333328,88.888885,240.000000,-8.190410,0.000000,0.140007,1965
47.961628,-11.990407,-887.290100,128.888885,73.333336,240.000000,-7.630382,0.280014,-0.280014,1966
47.961628,-71.942444,-887.290100,131.111115,84.444443,247.500000,-7.210361,0.070004,-0.350018,1967
35.971222,-59.952034,-887.290100,133.333328,77.777779,240.000000,-8.330417,-0.210010,0.420021,1968
23.980814,-47.961628,-887.290100,128.888885,88.888885,242.500000,-7.770389,0.000000,-0.070004,1969
59.952034,-35.971222,-923.261353,126.666664,77.777779,237.500000,-7.910396,-0.140007,0.490025,1970
95.923256,-47.961628,-863.309326,131.111115,84.444443,240.000000,-7.910396,0.070004,0.000000,1971
59.952034,-23.980814,-887.290100,124.444443,77.777779,240.000000,-7.140357,-0.630032,-1.540077,1972
0.000000,-23.980814,-887.290100,133.333328,91.111115,247.500000,-7.420371,0.210010,0.210010,1973
23.980814,-11.990407,-875.299744,128.888885,77.777779,237.500000,-7.420371,-0.210010,0.630032,1974
47.961628,-47.961628,-887.290100,131.111115,88.888885,242.500000,-6.580329,0.280014,0.490025,1975
47.961628,-35.971222,-887.290100,128.888885,73.333336,237.500000,-6.930346,-0.350018,-0.280014,1976
23.980814,-23.980814,-887.290100,133.333328,91.111115,242.500000,-7.630382,0.420021,-0.490025,1977
47.961628,0.000000,-887.290100,133.333328,77.777779,237.500000,-7.070354,0.210010,0.140007,1978
23.980814,-95.923256,-863.309326,133.333328,80.000000,240.000000,-6.790339,0.070004,-0.420021,1979
71.942444,-47.961628,-863.309326,131.111115,75.555557,237.500000,-6.860343,-0.070004,0.070004,1980
0.000000,-23.980814,-911.270935,131.111115,86.666664,242.500000,-5.880294,-0.070004,-0.700035,1981
23.980814,-23.980814,-887.290100,133.333328,75.555557,235.000000,-6.230311,0.070004,-0.210010,1982
23.980814,0.000000,-863.309326,135.555557,86.666664,242.500000,-6.090304,0.280014,-0.840042,1983
47.961628,-11.990407,-875.299744,131.111115,73.333336,237.500000,-6.300315,-0.140007,-0.280014,1984
71.942444,-95.923256,-911.270935,131.111115,86.666664,237.500000,-6.440322,0.630032,0.000000,1985
47.961628,-35.971222,-887.290100,131.111115,84.444443,240.000000,-7.630382,-0.070004,-0.070004,1986
71.942444,-23.980814,-887.290100,135.555557,88.888885,240.000000,-7.770389,-0.210010,-0.140007,1987
35.971222,-35.971222,-851.318909,128.888885,77.777779,240.000000,-8.050403,-0.210010,0.490025,1988
35.971222,-59.952034,-911.270935,137.777771,91.111115,240.000000,-9.030452,-0.350018,1.050053,1989
35.971222,-23.980814,-911.270935,128.888885,75.555557,240.000000,-8.890445,-0.770038,0.700035,1990
0.000000,-23.980814,-887.290100,133.333328,86.666664,240.000000,-7.980399,-0.280014,0.140007,1991
71.942444,-11.990407,-875.299744,128.888885,77.777779,237.500000,-7.980399,0.000000,0.770038,1992
47.961628,0.000000,-935.251770,133.333328,86.666664,245.000000,-7.910396,0.140007,0.140007,1993
59.952034,-47.961628,-923.261353,131.111115,80.000000,242.500000,-7.770389,0.420021,-0.140007,1994
23.980814,-47.961628,-863.309326,133.333328,86.666664,240.000000,-8.190410,-0.280014,-0.140007,1995
23.980814,-35.971222,-875.299744,133.333328,75.555557,235.000000,-6.790339,-0.350018,-1.540077,1996
0.000000,-23.980814,-839.328491,135.555557,88.888885,240.000000,-6.510325,-0.070004,-0.630032,1997
23.980814,0.000000,-875.299744,128.888885,75.555557,237.500000,-6.440322,0.000000,-0.490025,1998
23.980814,0.000000,-887.290100,135.555557,88.888885,242.500000,-6.440322,0.000000,-1.260063,1999
47.961628,0.000000,-899.280518,133.333328,73.333336,240.000000,-6.650332,-0.280014,-0.980049,2000
71.942444,0.000000,-911.270935,133.333328,82.222221,237.500000,-6.440322,0.070004,-0.700035,2001
35.971222,0.000000,-899.280518,131.111115,75.555557,237.500000,-6.580329,0.280014,-0.560028,2002
71.942444,-23.980814,-863.309326,133.333328,88.888885,240.000000,-6.930346,0.280014,-0.630032,2003
59.952034,-35.971222,-875.299744,131.111115,73.333336,237.500000,-6.300315,0.210010,-0.560028,2004
47.961628,-71.942444,-935.251770,133.333328,86.666664,245.000000,-7.210361,0.000000,-0.910046,2005
59.952034,-35.971222,-899.280518,133.333328,75.555557,237.500000,-7.280364,-0.420021,-0.770038,2006
23.980814,-23.980814,-887.290100,131.111115,84.444443,242.500000,-6.720336,-0.140007,0.000000,2007
35.971222,0.000000,-887.290100,131.111115,75.555557,240.000000,-7.280364,0.070004,0.000000,2008
95.923256,-71.942444,-887.290100,126.666664,80.000000,237.500000,-7.770389,0.140007,0.140007,2009
47.961628,-59.952034,-887.290100,128.888885,73.333336,240.000000,-7.770389,-0.140007,0.350018,2010
0.000000,0.000000,-911.270935,133.333328,88.888885,237.500000,-8.190410,-0.140007,0.000000,2011
11.990407,-23.980814,-899.280518,126.666664,73.333336,237.500000,-8.470424,-0.490025,0.210010,2012
