ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_Y,GYRO_X,GYRO_Z,COUNT
959.232544,35.971222,-131.894485,-340.000000,-357.777771,-187.500000,-1.540077,-1.470073,-0.630032,160
983.213379,23.980814,-167.865707,-344.444458,-364.444458,-185.000000,-2.380119,-0.980049,-0.770038,161
995.203796,23.980814,-143.884888,-344.444458,-357.777771,-187.500000,-3.150157,-1.050053,-0.210010,162
959.232544,0.000000,-143.884888,-340.000000,-362.222229,-185.000000,0.630032,-4.200210,0.840042,163
923.261353,0.000000,-143.884888,-344.444458,-362.222229,-185.000000,0.490025,-3.780189,0.910046,164
1031.175049,23.980814,-119.904068,-344.444458,-362.222229,-185.000000,-0.630032,-3.150157,0.560028,165
995.203796,35.971222,-131.894485,-346.666656,-357.777771,-187.500000,-0.980049,-2.800140,1.120056,166
959.232544,23.980814,-95.923256,-342.222229,-362.222229,-182.500000,-2.450123,-1.540077,0.210010,167
971.222961,47.961628,-107.913666,-340.000000,-357.777771,-187.500000,-2.800140,-1.610080,0.210010,168
1007.194214,47.961628,-119.904068,-346.666656,-362.222229,-180.000000,-3.570179,-0.910046,-0.700035,169
983.213379,35.971222,-107.913666,-340.000000,-357.777771,-190.000000,-3.780189,0.070004,-0.840042,170
983.213379,23.980814,-143.884888,-342.222229,-366.666656,-187.500000,-4.620231,1.470073,-1.540077,171
971.222961,35.971222,-155.875290,-342.222229,-360.000000,-185.000000,-4.900245,2.030102,-0.280014,172
983.213379,23.980814,-143.884888,-342.222229,-362.222229,-185.000000,-4.060203,1.890095,-0.630032,173
971.222961,0.000000,-143.884888,-348.888885,-355.555542,-187.500000,-2.100105,-0.070004,-0.840042,174
959.232544,0.000000,-167.865707,-346.666656,-366.666656,-185.000000,-0.910046,-0.210010,-0.350018,175
959.232544,0.000000,-179.856110,-342.222229,-360.000000,-190.000000,-0.420021,-0.770038,-0.980049,176
959.232544,23.980814,-167.865707,-346.666656,-364.444458,-182.500000,0.420021,-0.070004,-1.470073,177
971.222961,35.971222,-143.884888,-344.444458,-355.555542,-187.500000,0.770038,0.000000,-1.190060,178
959.232544,23.980814,-95.923256,-346.666656,-366.666656,-182.500000,-0.560028,0.840042,-0.910046,179
959.232544,47.961628,-131.894485,-342.222229,-364.444458,-190.000000,-1.400070,0.840042,-0.980049,180
959.232544,-23.980814,-119.904068,-344.444458,-360.000000,-187.500000,-1.190060,0.840042,-0.770038,181
959.232544,11.990407,-131.894485,-344.444458,-357.777771,-187.500000,-0.770038,0.560028,-0.910046,182
959.232544,0.000000,-167.865707,-344.444458,-366.666656,-180.000000,0.070004,-0.140007,-0.910046,183
935.251770,35.971222,-155.875290,-342.222229,-362.222229,-190.000000,-0.350018,-0.770038,-0.840042,184
959.232544,23.980814,-71.942444,-346.666656,-362.222229,-182.500000,-0.630032,-0.070004,-0.560028,185
971.222961,11.990407,-143.884888,-342.222229,-357.777771,-187.500000,-1.330067,-0.070004,-0.280014,186
959.232544,23.980814,-167.865707,-344.444458,-366.666656,-182.500000,-0.280014,-0.490025,-0.140007,187
971.222961,59.952034,-155.875290,-342.222229,-357.777771,-187.500000,-0.630032,-0.350018,-0.210010,188
959.232544,0.000000,-119.904068,-342.222229,-360.000000,-187.500000,-0.490025,-1.190060,-0.630032,189
971.222961,59.952034,-143.884888,-342.222229,-355.555542,-185.000000,-0.770038,-0.630032,-1.120056,190
959.232544,23.980814,-143.884888,-346.666656,-364.444458,-182.500000,-1.120056,-1.120056,-0.140007,191
959.232544,23.980814,-131.894485,-342.222229,-357.777771,-187.500000,-0.770038,-1.190060,-0.280014,192
959.232544,23.980814,-143.884888,-344.444458,-364.444458,-182.500000,-0.140007,-1.260063,0.140007,193
971.222961,47.961628,-167.865707,-342.222229,-357.777771,-187.500000,0.420021,-1.330067,-0.770038,194
959.232544,119.904068,-143.884888,-344.444458,-362.222229,-180.000000,-0.070004,-0.980049,-0.980049,195
983.213379,71.942444,-131.894485,-344.444458,-360.000000,-185.000000,-0.350018,-0.840042,-0.700035,196
983.213379,23.980814,-143.884888,-344.444458,-360.000000,-180.000000,-0.560028,-0.770038,-1.050053,197
959.232544,59.952034,-143.884888,-340.000000,-357.777771,-185.000000,-1.400070,-0.980049,-1.050053,198
959.232544,23.980814,-119.904068,-344.444458,-360.000000,-182.500000,-1.610080,-0.350018,-0.630032,199
